id,fechaCreacion,fechaEntrega,descripcion,idEstatusPendiente,idPersonaAsignado,idPersonaQueAsigno,observaciones  
0,2019/01/10 00:00:00,2019/01/14 00:00:00,ACOSTA LLANTISERVICIO - SE VENDIO EL MARTES UN TONER HP79A REVISAR SI SE FACTURA A NOMBRE DE OFELIA U HOMERO.,3,2,11,
0,2019/01/10 00:00:00,2019/01/11 00:00:00,"ESTAR LISTOS A LAS 6 PM PORQUE TEJACRON OCUPA ACTUALIZACION DE SU INVENTARIO Y LOS APOYAREMOS, INVESTIGAR corte y anticipos QUE SALGAN MARCADOS EN AUTOMATICO EN EL CORTE DE CAJA",3,5,1,
0,2019/01/11 00:00:00,2019/01/14 00:00:00,ir con paty camaras,3,5,1,
0,2019/01/11 00:00:00,2019/01/11 00:00:00,Instalar el facture a gloria,3,5,1,
0,2019/01/11 00:00:00,2019/01/11 00:00:00,IR A MANOLO'S CARNITAS A CHECAR CAMARAS,3,5,7,
0,2019/01/11 00:00:00,2019/01/11 00:00:00,ir con sra daysy a pasar pir equipo entre 9 y 3 pm,3,5,1,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,IR A LAS 12 DEL DIA A EMPEZAR LA RED DE LA SRA DAISY,3,5,1,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,AGROFERZA - CONFIGURAR MODEM ,3,2,2,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,CONQUISTADORES - FACTURAR SERVICIO DE SAE Y FUENTE DE PODER,1,2,2,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,MINIPRINTER - IR A INSTALAR MINIPRINTER A MINISUPER DE HERMANO DE JOSE EL DEL OASIS DE LA ESTACION,3,2,2,
0,2019/01/14 00:00:00,2019/01/24 00:00:00, FARMACIAS SIMILARES - HACER REEMPLAZO DE IMPRESORA LASER HP P1102W,3,2,3,
0,2019/01/14 00:00:00,2019/01/21 00:00:00,PEPE RAYGOZA - HECHAR A ANDAR LAPTOP LENOVO,2,2,2,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,a las 10 am  purina  492 218 7317 acomodar lo del punto de venta,3,6,1,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,PEPE RAYGOZA - HECHAR A ANDAR LAPTOP LENOVO,1,2,8,
0,2019/01/14 00:00:00,2019/01/15 00:00:00,Junta para ver lo de los terrenos con la sra irma 5 pm,3,5,11,
0,2019/01/15 00:00:00,2019/01/15 00:00:00,activar el sistema de vero mañana ( del hijo de la sra Erika ),3,5,1,
0,2019/01/15 00:00:00,2019/01/22 00:00:00,GABY MERCADO DE ABASTOS - FACTURAR A GABY (mercado de abastos) 550 POR SERVICIO E ALTA DE EMPRESA EN FACTURE (LA FACTURA CON LOS NUEVOS DATOS DE LA EMPRESA QUE SE DIO DE ALTA,1,2,7,
0,2019/01/17 00:00:00,2019/01/17 00:00:00,facturarle a erwin un toner 111 ya esta pagado,3,5,1,
0,2019/01/18 00:00:00,2019/01/18 00:00:00,6.- Facturarle a tejacron el servicio de actualización de inventarios,3,7,1,
0,2019/01/18 00:00:00,2019/01/18 00:00:00,1.- crear cotización para adan,3,5,1,
0,2019/01/18 00:00:00,2019/01/21 00:00:00,4.- crear cotización colegio,3,5,1,
0,2019/01/18 00:00:00,2019/01/18 00:00:00,2.- ir a cablear la red con veymar,3,5,1,
0,2019/01/18 00:00:00,2019/01/18 00:00:00,4.- hacer factura de similares,1,5,9,
0,2019/01/18 00:00:00,2019/01/19 00:00:00,1.- ir a llevar laptop a la sra de purina,4,5,1,
0,2019/01/19 00:00:00,2019/01/19 00:00:00,3.- Ir por el equipo del sr de el mercado de abastos ,3,6,1,
0,2019/01/19 00:00:00,2019/01/21 00:00:00,5.- comprar la licencia de la sra mares,3,5,1,
0,2019/01/20 00:00:00,2019/01/22 00:00:00,1.- Conseguir el teclado de la laptop de Adan,3,5,8,
0,2019/01/20 00:00:00,2019/01/22 00:00:00,Je.- formatear cpu de el sr de el mercado de abastos,3,5,11,
0,2019/01/20 00:00:00,2019/01/23 00:00:00,3(A). - poner precios a toners todos y etiquetarlos,3,5,1,
0,2019/01/20 00:00:00,2019/01/21 00:00:00,1.- instalar crack eleventa a las 10:30   a cliente foraneo,3,7,1,
0,2019/01/21 00:00:00,2019/01/21 00:00:00,CREAR COTIZACION A JIMY,3,5,1,
0,2019/01/21 00:00:00,2019/02/02 00:00:00,camaras geras ayudarle en dulce que ya no se ven por internet el proximo lunes,3,5,1,
0,2019/01/21 00:00:00,2019/02/13 00:00:00,A4 NOI ASISTENTE EL DIA 13 POR LA TARDE.... HAY QUE CONFIRMAR HORARIO 3:30,3,5,1,
0,2019/01/21 00:00:00,2019/01/22 00:00:00,KATUN - RESOLVER TEMA DE TONERS SAMSUNG 111,3,2,2,
0,2019/01/21 00:00:00,2019/01/31 00:00:00,JL.- REFACCIONARIA VILLELA : COTIZAR CAMARA PTZ  E INSTALACION (SE REEMPLAZA POR UNA DE LAS QUE YA TIENEN),1,2,11,
0,2019/01/21 00:00:00,2019/01/22 00:00:00,AGROFERZA - HACER COMPROBANTES DE PAGO DE 500 Y 499..,1,2,2,
0,2019/01/21 00:00:00,2019/01/28 00:00:00,JL VEIMAR - LLEVAR CABLE PARA IMPRESORA Y HACER LA FACTURA,1,2,9,
0,2019/01/21 00:00:00,2019/02/11 00:00:00,JL PONCHO - LLEVAR MONITOR DE 24,1,2,2,
